ツモ,対応地形数,使用ミノ,未使用ミノ,テト譜
OTJZJSI,6,TIJJZO;TIJJSO;TJJSZO,S;Z;I,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA;v115@9gD8wwg0zhC8xwi0Atg0E8RpBtg0D8wwRpAth0JeAg?WGAvfjxCK+AAA;v115@9gD8Rph0R4C8j0R4wwE8g0BtxwD8Rpg0BtwwJeAgWG?A0fzPCTHBAA
JTOTJIS,31,TIJJSO;TTIJSO;TTJJSO;TTIJJO;TTIJJS,T;J;I;S;O,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8R4zhC8R4ywRpE8xwg0RpD8ywi0JeAgWGAq+ytC?U+AAA;v115@9gD8R4i0whC8R4ywg0whE8xwRpwhD8ywRpwhJeAgWG?AveltC0/AAA;v115@9gD8R4wwi0C8R4xwi0E8xwg0RpD8ywg0RpJeAgWGAv?u/wCz/AAA;v115@9gD8zhh0C8ywRpg0wwE8g0RpxwD8wwj0wwJeAgWGAK?HmPCU+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8R4zhC8R4g0wwRpwwE8g0zwD8h0wwRpwwJeAgWG?A0/dgCT+AAA;v115@9gD8g0zhwwC8i0RpxwE8g0RpxwD8i0ywJeAgWGAUHm?PCK+AAA;v115@9gD8R4wwRpg0C8R4xwRpg0E8xwi0D8ywi0JeAgWGAq?uHgCUNBAA;v115@9gD8R4wwi0C8R4xwRpg0E8xwi0D8ywRpg0JeAgWGA0?vTxCv/AAA;v115@9gD8R4Rph0C8R4wwRpg0wwE8i0xwD8ywh0wwJeAgWG?A0/lPCPNBAA;v115@9gD8wwR4i0C8zwi0E8xwg0RpD8R4wwg0RpJeAgWGAv?/VxCKNBAA;v115@9gD8wwR4i0C8zwRpg0E8xwi0D8R4wwRpg0JeAgWGAq?+KxCKNBAA;v115@9gD8RpywwhC8i0xwg0whE8g0xwg0whD8Rpwwh0whJe?AgWGAqeNPCUHBAA;v115@9gD8wwR4i0C8zwi0E8xwRpg0D8R4wwRpg0JeAgWGAv?u/wCz/AAA;v115@9gD8RpzhC8i0zwE8h0ywD8Rpi0wwJeAgWGAqOmPCP+?AAA;v115@9gD8RpwhywC8i0whxwg0E8g0whxwg0D8Rpwhwwh0Je?AgWGAqeNPCUHBAA;v115@9gD8RpzhC8i0wwi0E8g0ywg0D8RpzwJeAgWGA0/lPC?P+AAA;v115@9gD8Rph0wwwhC8j0xwwhE8h0xwwhD8RpywwhJeAgWG?A0/NMCKHBAA;v115@9gD8Rpwhh0wwC8i0whg0xwE8g0whg0xwD8RpwhywJe?AgWGA0P9wCKHBAA;v115@9gD8R4wwwhh0C8R4xwwhh0E8xwwhh0D8ywwhh0JeAg?WGA0PNPCUNBAA;v115@9gD8R4h0wwwhC8R4h0xwwhE8h0xwwhD8h0ywwhJeAg?WGA0P9wCKNBAA;v115@9gD8zhh0C8ywR4g0wwE8i0xwD8wwR4h0wwJeAgWGA0?vjPCU+AAA;v115@9gD8R4wwh0whC8R4xwh0whE8xwh0whD8ywh0whJeAg?WGA0PNPCUNBAA;v115@9gD8R4whh0wwC8R4g0whg0xwE8g0whg0xwD8h0whyw?JeAgWGA0P9wCKNBAA;v115@9gD8Rph0R4C8i0zwE8h0ywD8Rpg0R4wwJeAgWGA0/l?PCTHBAA;v115@9gD8R4whywC8R4g0whxwg0E8g0whxwg0D8h0whwwh0?JeAgWGAqu3LCzOBAA;v115@9gD8R4zhC8R4g0wwi0E8g0ywg0D8h0zwJeAgWGA0/l?PCT+AAA;v115@9gD8R4zhC8R4wwi0wwE8i0xwD8ywh0wwJeAgWGA0/l?PCT+AAA;v115@9gD8wwR4h0whC8zwh0whE8xwh0whD8R4wwh0whJeAg?WGAqeNPCUNBAA;v115@9gD8wwR4whh0C8zwwhh0E8xwwhh0D8R4wwwhh0JeAg?WGAqeNPCUNBAA
OTJZJIS,5,TIJJZO;TIJJSO,S;Z,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA;v115@9gD8wwg0zhC8xwi0Atg0E8RpBtg0D8wwRpAth0JeAg?WGAvfjxCK+AAA
JTOJTIS,24,TIJJSO;TTIJSO;TTJJSO;TTIJJO;TTIJJS,T;J;I;S;O,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8R4zhC8R4ywRpE8xwg0RpD8ywi0JeAgWGAq+ytC?U+AAA;v115@9gD8R4wwi0C8R4xwi0E8xwg0RpD8ywg0RpJeAgWGAv?u/wCz/AAA;v115@9gD8zhh0C8ywRpg0wwE8g0RpxwD8wwj0wwJeAgWGAK?HmPCU+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8g0zhwwC8i0RpxwE8g0RpxwD8i0ywJeAgWGAUHm?PCK+AAA;v115@9gD8R4wwRpg0C8R4xwRpg0E8xwi0D8ywi0JeAgWGAq?uHgCUNBAA;v115@9gD8R4Rph0C8R4wwRpg0wwE8i0xwD8ywh0wwJeAgWG?A0/lPCPNBAA;v115@9gD8wwR4i0C8zwi0E8xwg0RpD8R4wwg0RpJeAgWGAv?/VxCKNBAA;v115@9gD8wwR4i0C8zwRpg0E8xwi0D8R4wwRpg0JeAgWGAq?+KxCKNBAA;v115@9gD8RpywwhC8i0xwg0whE8g0xwg0whD8Rpwwh0whJe?AgWGAqeNPCUHBAA;v115@9gD8wwR4i0C8zwi0E8xwRpg0D8R4wwRpg0JeAgWGAv?u/wCz/AAA;v115@9gD8RpzhC8i0zwE8h0ywD8Rpi0wwJeAgWGAqOmPCP+?AAA;v115@9gD8RpwhywC8i0whxwg0E8g0whxwg0D8Rpwhwwh0Je?AgWGAqeNPCUHBAA;v115@9gD8Rph0wwwhC8j0xwwhE8h0xwwhD8RpywwhJeAgWG?A0/NMCKHBAA;v115@9gD8R4zhC8R4g0zwE8h0ywD8k0wwJeAgWGAqu/wCT+?AAA;v115@9gD8R4wwwhh0C8R4xwwhh0E8xwwhh0D8ywwhh0JeAg?WGA0PNPCUNBAA;v115@9gD8R4h0wwwhC8R4h0xwwhE8h0xwwhD8h0ywwhJeAg?WGA0P9wCKNBAA;v115@9gD8wwR4Rpg0C8zwRpg0E8xwi0D8R4wwi0JeAgWGAq?uHgCUNBAA;v115@9gD8zhh0C8ywR4g0wwE8i0xwD8wwR4h0wwJeAgWGA0?vjPCU+AAA;v115@9gD8R4wwh0whC8R4xwh0whE8xwh0whD8ywh0whJeAg?WGA0PNPCUNBAA;v115@9gD8R4whywC8R4g0whxwg0E8g0whxwg0D8h0whwwh0?JeAgWGAqu3LCzOBAA;v115@9gD8R4ywwhC8R4g0xwg0whE8g0xwg0whD8h0wwh0wh?JeAgWGAqu3LCzOBAA;v115@9gD8wwR4whh0C8zwwhh0E8xwwhh0D8R4wwwhh0JeAg?WGAqeNPCUNBAA
TJOILSJ,23,TILJSO;TILJJO;TILJJS;TIJJSO;ILJJSO,J;S;O;L;T,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8R4zhC8R4g0wwilE8g0xwRpD8h0wwglRpJeAgWG?Av/VWCT+AAA;v115@9gD8i0ilC8zhglRpE8wwh0RpD8ywi0JeAgWGAq+CMC?s/AAA;v115@9gD8j0hlC8zhi0E8wwg0RpglD8ywRpglJeAgWGAvu3?LCs/AAA;v115@9gD8wwilR4C8xwglzhE8Rpi0D8wwRpR4g0JeAgWGAv?/NMCMNBAA;v115@9gD8wwi0hlC8ywzhE8h0RpglD8i0RpglJeAgWGAve9?VCq/AAA;v115@9gD8g0ywglwhC8i0ilwhE8g0wwRpwhD8i0RpwhJeAg?WGAvP9VC0/AAA;v115@9gD8g0ywhlC8i0zhE8g0wwRpglD8i0RpglJeAgWGAv?P9VC0/AAA;v115@9gD8k0glC8zhilE8wwh0RpD8ywg0RpJeAgWGAvO8LC?q/AAA;v115@9gD8wwi0glwhC8ywilwhE8h0RpwhD8i0RpwhJeAgWG?Ave9VCq/AAA;v115@9gD8Rpgli0C8i0zhE8g0glywD8Rphlwwg0JeAgWGA0?P9VCv/AAA;v115@9gD8Rpwhi0C8i0whilE8g0whywD8Rpwhglwwg0JeAg?WGA0P9VCv/AAA;v115@9gD8g0ilRpC8zhi0E8glywg0D8i0wwRpJeAgWGA0P9?VCv/AAA;v115@9gD8Rpi0whC8i0ilwhE8g0ywwhD8Rpglwwg0whJeAg?WGAqe9VCv/AAA;v115@9gD8R4i0whC8R4g0ilwhE8g0glwwg0whD8h0ywwhJe?AgWGA0P9VCz/AAA;v115@9gD8R4whi0C8R4g0whilE8g0whglwwg0D8h0whywJe?AgWGA0P9VCz/AAA;v115@9gD8R4h0glwhC8R4g0ilwhE8h0RpwhD8i0RpwhJeAg?WGAvP9VCz/AAA;v115@9gD8R4whh0glC8R4g0whilE8g0whg0RpD8h0whg0Rp?JeAgWGAvP9VCz/AAA;v115@9gD8i0ilC8zhglRpE8R4g0RpD8R4j0JeAgWGAK3LMC?s/AAA;v115@9gD8wwi0R4C8ywglR4g0E8zhg0D8ili0JeAgWGAqe9?VCz/AAA;v115@9gD8R4i0whC8R4g0ilwhE8g0ywwhD8h0glwwg0whJe?AgWGA0P9VCz/AAA;v115@9gD8R4whi0C8R4g0whilE8g0whywD8h0whglwwg0Je?AgWGA0P9VCz/AAA;v115@9gD8i0ilC8zhi0E8R4glwwg0D8R4g0ywJeAgWGA0Pl?tCs/AAA
OTJJZIS,5,TIJJZO;TIJJSO;TJJSZO,S;Z;I,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA;v115@9gD8Rpg0AtR4C8l0wwE8g0BtxwD8RpAtR4wwJeAgWG?A0fPFDTHBAA
OTJIJST,13,TIJJSO;TTIJSO;TTJJSO;TTIJJO;TTIJJS,T;J;I;S;O,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8R4zhC8R4ywRpE8xwg0RpD8ywi0JeAgWGAq+ytC?U+AAA;v115@9gD8R4i0whC8R4ywg0whE8xwRpwhD8ywRpwhJeAgWG?AveltC0/AAA;v115@9gD8zhh0C8ywRpg0wwE8g0RpxwD8wwj0wwJeAgWGAK?HmPCU+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8R4g0ywC8R4j0wwE8g0RpxwD8h0RpxwJeAgWGAv?uPPCzOBAA;v115@9gD8k0whC8ywh0wwwhE8RpxwwhD8wwRpg0wwwhJeAg?WGAveNPC0/AAA;v115@9gD8i0whh0C8ywg0whg0wwE8RpwhxwD8wwRpwhg0ww?JeAgWGAveNPC0/AAA;v115@9gD8RpywwhC8k0wwwhE8h0xwwhD8Rpg0xwwhJeAgWG?AqeNPCvOBAA;v115@9gD8RpwhywC8i0whh0wwE8g0whg0xwD8Rpwhg0xwJe?AgWGA0PNPCvOBAA;v115@9gD8zwRpC8ywzhE8R4g0RpD8R4wwi0JeAgWGAqeltC?vOBAA;v115@9gD8R4ywwhC8R4i0wwwhE8h0xwwhD8i0xwwhJeAgWG?A0PNPCzOBAA;v115@9gD8R4whywC8R4g0whh0wwE8g0whg0xwD8h0whg0xw?JeAgWGA0f3LCzOBAA
JTOJTSI,26,TIJJSO;TTIJSO;TTJJSO;TTIJJO;TTIJJS,T;J;I;S;O,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8R4zhC8R4ywRpE8xwg0RpD8ywi0JeAgWGAq+ytC?U+AAA;v115@9gD8R4wwi0C8R4xwi0E8xwg0RpD8ywg0RpJeAgWGAv?u/wCz/AAA;v115@9gD8zhh0C8ywRpg0wwE8g0RpxwD8wwj0wwJeAgWGAK?HmPCU+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8R4g0ywC8R4j0wwE8g0RpxwD8h0RpxwJeAgWGAv?uPPCzOBAA;v115@9gD8R4wwi0C8R4g0xwRpE8g0xwRpD8h0ywg0JeAgWG?AUn/wCz/AAA;v115@9gD8g0zhwwC8i0RpxwE8g0RpxwD8i0ywJeAgWGAUHm?PCK+AAA;v115@9gD8R4wwRpg0C8R4xwRpg0E8xwi0D8ywi0JeAgWGAq?uHgCUNBAA;v115@9gD8R4wwi0C8R4xwRpg0E8xwi0D8ywRpg0JeAgWGA0?vTxCv/AAA;v115@9gD8R4Rph0C8R4wwRpg0wwE8i0xwD8ywh0wwJeAgWG?A0/lPCPNBAA;v115@9gD8wwR4i0C8zwi0E8xwg0RpD8R4wwg0RpJeAgWGAv?/VxCKNBAA;v115@9gD8wwR4i0C8zwRpg0E8xwi0D8R4wwRpg0JeAgWGAq?+KxCKNBAA;v115@9gD8wwR4i0C8zwi0E8xwRpg0D8R4wwRpg0JeAgWGAv?u/wCz/AAA;v115@9gD8RpzhC8i0zwE8h0ywD8Rpi0wwJeAgWGAqOmPCP+?AAA;v115@9gD8R4wwi0C8R4xwi0E8xwRpg0D8ywRpg0JeAgWGAv?u/wCz/AAA;v115@9gD8R4wwg0RpC8R4xwi0E8xwg0RpD8ywi0JeAgWGAq?u/wCTHBAA;v115@9gD8Rph0R4C8j0R4wwE8h0ywD8RpzwJeAgWGA0/9tC?KHBAA;v115@9gD8R4zhC8R4g0zwE8h0ywD8k0wwJeAgWGAqu/wCT+?AAA;v115@9gD8R4wwwhh0C8R4xwwhh0E8xwwhh0D8ywwhh0JeAg?WGA0PNPCUNBAA;v115@9gD8R4h0wwwhC8R4h0xwwhE8h0xwwhD8h0ywwhJeAg?WGA0P9wCKNBAA;v115@9gD8wwR4Rpg0C8zwRpg0E8xwi0D8R4wwi0JeAgWGAq?uHgCUNBAA;v115@9gD8zhh0C8ywR4g0wwE8i0xwD8wwR4h0wwJeAgWGA0?vjPCU+AAA;v115@9gD8R4wwh0whC8R4xwh0whE8xwh0whD8ywh0whJeAg?WGA0PNPCUNBAA;v115@9gD8R4whywC8R4g0whxwg0E8g0whxwg0D8h0whwwh0?JeAgWGAqu3LCzOBAA;v115@9gD8R4ywwhC8R4g0xwg0whE8g0xwg0whD8h0wwh0wh?JeAgWGAqu3LCzOBAA
OTJJIZS,4,TIJJZO;TIJJSO,S;Z,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA
TJOISLJ,29,TILJSO;TLJJSO;TILJJS;TILJJO;TIJJSO;ILJJSO,J;I;O;S;L;T,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8R4zhC8R4g0wwilE8g0xwRpD8h0wwglRpJeAgWG?Av/VWCT+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8i0ilC8ywg0glR4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCs/AAA;v115@9gD8i0ilC8zhglRpE8wwh0RpD8ywi0JeAgWGAq+CMC?s/AAA;v115@9gD8j0hlC8zhi0E8wwg0RpglD8ywRpglJeAgWGAvu3?LCs/AAA;v115@9gD8wwilR4C8xwglzhE8Rpi0D8wwRpR4g0JeAgWGAv?/NMCMNBAA;v115@9gD8wwilRpC8xwglR4RpE8R4i0D8wwzhg0JeAgWGAK?XltC0CBAA;v115@9gD8wwi0hlC8ywzhE8h0RpglD8i0RpglJeAgWGAve9?VCq/AAA;v115@9gD8g0ywhlC8i0zhE8g0wwRpglD8i0RpglJeAgWGAv?P9VC0/AAA;v115@9gD8R4i0wwC8R4g0zhE8g0RpxwD8h0Rpg0wwJeAgWG?AvPltC0/AAA;v115@9gD8R4wwilC8R4g0zhE8g0xwRpD8h0wwglRpJeAgWG?AvPltC0CBAA;v115@9gD8RpglR4whC8i0R4wwwhE8g0glxwwhD8Rphlwwwh?JeAgWGA0PltCMHBAA;v115@9gD8R4zhC8R4i0glg0E8wwilg0D8ywi0JeAgWGA0/T?PCT+AAA;v115@9gD8R4i0whC8R4g0ilwhE8g0glwwg0whD8h0ywwhJe?AgWGA0P9VCz/AAA;v115@9gD8R4whi0C8R4g0whilE8g0whglwwg0D8h0whywJe?AgWGA0P9VCz/AAA;v115@9gD8R4h0glwhC8R4g0ilwhE8h0RpwhD8i0RpwhJeAg?WGAvP9VCz/AAA;v115@9gD8R4whh0glC8R4g0whilE8g0whg0RpD8h0whg0Rp?JeAgWGAvP9VCz/AAA;v115@9gD8R4h0hlC8R4g0zhE8h0RpglD8i0RpglJeAgWGAv?PltCqCBAA;v115@9gD8g0glzhC8ilR4RpE8R4g0RpD8l0JeAgWGAK3TWC?K+AAA;v115@9gD8i0ilC8zhRpg0E8R4Rpg0D8R4g0glh0JeAgWGAK?3LMCs/AAA;v115@9gD8i0Q4hlC8zhR4glE8wwh0Q4glD8ywi0JeAgWGAq?+TWCp/AAA;v115@9gD8wwi0R4C8ywglR4g0E8zhg0D8ili0JeAgWGAqe9?VCz/AAA;v115@9gD8R4i0whC8R4g0ilwhE8g0ywwhD8h0glwwg0whJe?AgWGA0P9VCz/AAA;v115@9gD8R4whi0C8R4g0whilE8g0whywD8h0whglwwg0Je?AgWGA0P9VCz/AAA;v115@9gD8wwi0hlC8ywR4h0E8R4h0glD8zhg0glJeAgWGAq?eltCs/AAA;v115@9gD8g0ilR4C8zhR4g0E8glywg0D8i0wwh0JeAgWGAq?+LMCs/AAA;v115@9gD8i0ilC8zhi0E8R4glwwg0D8R4g0ywJeAgWGA0Pl?tCs/AAA;v115@9gD8g0glQ4ywC8ilR4wwg0E8zhg0D8i0Q4h0JeAgWG?AqeltCs/AAA
OTJISJT,15,TIJJSO;TTIJSO;TTJJSO;TTIJJO;TTIJJS,T;J;I;S;O,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8R4zhC8R4ywRpE8xwg0RpD8ywi0JeAgWGAq+ytC?U+AAA;v115@9gD8R4i0whC8R4ywg0whE8xwRpwhD8ywRpwhJeAgWG?AveltC0/AAA;v115@9gD8zhh0C8ywRpg0wwE8g0RpxwD8wwj0wwJeAgWGAK?HmPCU+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8R4g0ywC8R4j0wwE8g0RpxwD8h0RpxwJeAgWGAv?uPPCzOBAA;v115@9gD8k0whC8ywh0wwwhE8RpxwwhD8wwRpg0wwwhJeAg?WGAveNPC0/AAA;v115@9gD8i0whh0C8ywg0whg0wwE8RpwhxwD8wwRpwhg0ww?JeAgWGAveNPC0/AAA;v115@9gD8R4zhC8R4g0zwE8h0ywD8k0wwJeAgWGAqu/wCT+?AAA;v115@9gD8R4i0wwC8R4g0zhE8g0RpxwD8h0Rpg0wwJeAgWG?AvPltC0/AAA;v115@9gD8zwRpC8ywzhE8R4g0RpD8R4wwi0JeAgWGAqeltC?vOBAA;v115@9gD8R4ywwhC8R4i0wwwhE8h0xwwhD8i0xwwhJeAgWG?A0PNPCzOBAA;v115@9gD8R4whywC8R4g0whh0wwE8g0whg0xwD8h0whg0xw?JeAgWGA0f3LCzOBAA;v115@9gD8i0ywC8j0R4wwE8g0R4xwD8zhxwJeAgWGA0PltC?qOBAA;v115@9gD8i0ywC8zhh0wwE8R4g0xwD8R4h0xwJeAgWGA0vL?MC0/AAA
OTJJISZ,3,TIJJZO;TIJJSO,S;Z,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA
JTOJSTI,18,TIJJSO;TTIJSO;TTJJSO;TTIJJO;TTIJJS,T;J;I;S;O,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8R4zhC8R4ywRpE8xwg0RpD8ywi0JeAgWGAq+ytC?U+AAA;v115@9gD8R4wwi0C8R4xwi0E8xwg0RpD8ywg0RpJeAgWGAv?u/wCz/AAA;v115@9gD8zhh0C8ywRpg0wwE8g0RpxwD8wwj0wwJeAgWGAK?HmPCU+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8R4g0ywC8R4j0wwE8g0RpxwD8h0RpxwJeAgWGAv?uPPCzOBAA;v115@9gD8R4wwi0C8R4g0xwRpE8g0xwRpD8h0ywg0JeAgWG?AUn/wCz/AAA;v115@9gD8R4wwRpg0C8R4xwRpg0E8xwi0D8ywi0JeAgWGAq?uHgCUNBAA;v115@9gD8wwR4i0C8zwi0E8xwg0RpD8R4wwg0RpJeAgWGAv?/VxCKNBAA;v115@9gD8wwR4i0C8zwRpg0E8xwi0D8R4wwRpg0JeAgWGAq?+KxCKNBAA;v115@9gD8RpQ4ywC8i0R4xwE8h0Q4xwD8Rpi0wwJeAgWGAq?+jPCUHBAA;v115@9gD8R4zhC8R4g0zwE8h0ywD8k0wwJeAgWGAqu/wCT+?AAA;v115@9gD8R4wwwhh0C8R4xwwhh0E8xwwhh0D8ywwhh0JeAg?WGA0PNPCUNBAA;v115@9gD8R4h0wwwhC8R4h0xwwhE8h0xwwhD8h0ywwhJeAg?WGA0P9wCKNBAA;v115@9gD8wwR4Rpg0C8zwRpg0E8xwi0D8R4wwi0JeAgWGAq?uHgCUNBAA;v115@9gD8zhh0C8ywR4g0wwE8i0xwD8wwR4h0wwJeAgWGA0?vjPCU+AAA;v115@9gD8R4whywC8R4g0whxwg0E8g0whxwg0D8h0whwwh0?JeAgWGAqu3LCzOBAA;v115@9gD8R4ywwhC8R4g0xwg0whE8g0xwg0whD8h0wwh0wh?JeAgWGAqu3LCzOBAA
TJOSILJ,29,TILJSO;TLJJSO;TILJJS;ILJJSO;TILJJO;TIJJSO,J;I;O;T;S;L,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8R4zhC8R4g0wwilE8g0xwRpD8h0wwglRpJeAgWG?Av/VWCT+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8i0ilC8ywg0glR4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCs/AAA;v115@9gD8i0ilC8zhglRpE8wwh0RpD8ywi0JeAgWGAq+CMC?s/AAA;v115@9gD8j0hlC8zhi0E8wwg0RpglD8ywRpglJeAgWGAvu3?LCs/AAA;v115@9gD8wwhli0C8ywgli0E8R4g0RpD8R4glg0RpJeAgWG?AvvTxCs/AAA;v115@9gD8wwilR4C8xwglzhE8Rpi0D8wwRpR4g0JeAgWGAv?/NMCMNBAA;v115@9gD8wwilRpC8xwglR4RpE8R4i0D8wwzhg0JeAgWGAK?XltC0CBAA;v115@9gD8R4i0wwC8R4g0zhE8g0RpxwD8h0Rpg0wwJeAgWG?AvPltC0/AAA;v115@9gD8R4wwilC8R4g0zhE8g0xwRpD8h0wwglRpJeAgWG?AvPltC0CBAA;v115@9gD8ili0C8i0R4RpE8R4wwRpD8glg0ywg0JeAgWGAU?3jPCqCBAA;v115@9gD8RpglR4whC8i0R4wwwhE8g0glxwwhD8Rphlwwwh?JeAgWGA0PltCMHBAA;v115@9gD8R4zhC8R4i0glg0E8wwilg0D8ywi0JeAgWGA0/T?PCT+AAA;v115@9gD8R4i0whC8R4g0ilwhE8g0glwwg0whD8h0ywwhJe?AgWGA0P9VCz/AAA;v115@9gD8R4whi0C8R4g0whilE8g0whglwwg0D8h0whywJe?AgWGA0P9VCz/AAA;v115@9gD8R4h0glwhC8R4g0ilwhE8h0RpwhD8i0RpwhJeAg?WGAvP9VCz/AAA;v115@9gD8R4whh0glC8R4g0whilE8g0whg0RpD8h0whg0Rp?JeAgWGAvP9VCz/AAA;v115@9gD8i0ilC8zhglRpE8R4g0RpD8R4j0JeAgWGAK3LMC?s/AAA;v115@9gD8R4h0hlC8R4g0zhE8h0RpglD8i0RpglJeAgWGAv?PltCqCBAA;v115@9gD8g0glzhC8ilR4RpE8R4g0RpD8l0JeAgWGAK3TWC?K+AAA;v115@9gD8i0ilC8zhRpg0E8R4Rpg0D8R4g0glh0JeAgWGAK?3LMCs/AAA;v115@9gD8g0zhglC8i0Q4ilE8g0R4RpD8i0Q4RpJeAgWGAv?vTWCK+AAA;v115@9gD8i0Q4hlC8zhR4glE8wwh0Q4glD8ywi0JeAgWGAq?+TWCp/AAA;v115@9gD8wwi0R4C8ywglR4g0E8zhg0D8ili0JeAgWGAqe9?VCz/AAA;v115@9gD8R4i0whC8R4g0ilwhE8g0ywwhD8h0glwwg0whJe?AgWGA0P9VCz/AAA;v115@9gD8R4whi0C8R4g0whilE8g0whywD8h0whglwwg0Je?AgWGA0P9VCz/AAA;v115@9gD8g0ilR4C8zhR4g0E8glywg0D8i0wwh0JeAgWGAq?+LMCs/AAA;v115@9gD8i0glRpC8zhglRpE8R4i0D8R4g0hlg0JeAgWGAK?3TWCp/AAA
