ツモ,対応地形数,使用ミノ,未使用ミノ,テト譜
SJLZTIO,10,TILJSO;TILJSZ;TIJSZO,Z;O;L,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0RpQ4ywC8g0RpR4wwE8ilQ4F8glzhB8JeAgWGAp?yytC0/AAA;v115@9gi0zhR4C8g0wwRpR4E8xwBtF8wwRpBtB8JeAgWGA6?+ytCp/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gzhywR4C8hlh0R4E8glg0BtF8glg0wwBtB8JeAgWG?A6/rtCU+AAA;v115@9gzhh0ywC8hlg0BtwwE8glg0R4F8glR4BtB8JeAgWG?AziPFDU+AAA;v115@9gzhR4ywC8Bthlh0E8Btglg0F8R4glg0wwB8JeAgWG?AqiLuCU+AAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gzhg0AtywC8hlBtR4E8glAtR4F8gli0wwB8JeAgWG?AzizPCU+AAA
SJLTZIO,16,TILJSO;TLJSZO;TILJSZ;TILJZO;TIJSZO,Z;I;O;S;L,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0whilR4C8g0whglAtR4E8whBtwwF8whAtywB8Je?AgWGA0nltCs/AAA;v115@9gi0RpQ4ywC8g0RpR4wwE8ilQ4F8glzhB8JeAgWGAp?yytC0/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gzhywR4C8hlh0R4E8glg0BtF8glg0wwBtB8JeAgWG?A6/rtCU+AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gzhh0ywC8hlg0BtwwE8glg0R4F8glR4BtB8JeAgWG?AziPFDU+AAA;v115@9gi0BtzhC8g0wwBtRpE8xwR4F8wwR4RpB8JeAgWGAz?+aFDp/AAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gi0BtzhC8g0glBtRpE8glywF8hlwwRpB8JeAgWGAs?+aFDp/AAA;v115@9gzhglBtR4C8ilwwR4E8g0ywF8i0BtB8JeAgWGAq+T?WCa+AAA;v115@9gzhglBtR4C8ilwwBtE8g0ywF8i0R4B8JeAgWGAquj?WCT+AAA;v115@9gi0RpBtR4C8g0ilR4E8glywF8RpwwBtB8JeAgWGAU?NUPCvXBAA;v115@9gi0zhR4C8g0BtywE8ilwwF8glBtR4B8JeAgWGAsub?MCKNBAA
SJLTZOI,13,TILJSO;TLJSZO;TILJSZ;TILJZO;TIJSZO,Z;I;O;S;L,v115@9gi0whilR4C8g0whglAtR4E8whBtwwF8whAtywB8Je?AgWGA0nltCs/AAA;v115@9gi0RpQ4ywC8g0RpR4wwE8ilQ4F8glzhB8JeAgWGAp?yytC0/AAA;v115@9gzhywR4C8hlh0R4E8glg0BtF8glg0wwBtB8JeAgWG?A6/rtCU+AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gzhh0ywC8hlg0BtwwE8glg0R4F8glR4BtB8JeAgWG?AziPFDU+AAA;v115@9gi0BtzhC8g0wwBtRpE8xwR4F8wwR4RpB8JeAgWGAz?+aFDp/AAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gi0BtzhC8g0glBtRpE8glywF8hlwwRpB8JeAgWGAs?+aFDp/AAA;v115@9gzhglBtR4C8ilwwR4E8g0ywF8i0BtB8JeAgWGAq+T?WCa+AAA;v115@9gzhglBtR4C8ilwwBtE8g0ywF8i0R4B8JeAgWGAquj?WCT+AAA;v115@9gi0RpBtR4C8g0ilR4E8glywF8RpwwBtB8JeAgWGAU?NUPCvXBAA;v115@9gi0zhR4C8g0BtywE8ilwwF8glBtR4B8JeAgWGAsub?MCKNBAA
SJLTOZI,11,TILJSO;TLJSZO;TILJSZ;TILJZO;TIJSZO,Z;I;O;S;L,v115@9gi0RpQ4ywC8g0RpR4wwE8ilQ4F8glzhB8JeAgWGAp?yytC0/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gi0BtzhC8g0wwBtRpE8xwR4F8wwR4RpB8JeAgWGAz?+aFDp/AAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gzhRpywC8hlRpR4E8glg0R4F8gli0wwB8JeAgWGAK?NMgCU+AAA;v115@9gi0BtzhC8g0glBtRpE8glywF8hlwwRpB8JeAgWGAs?+aFDp/AAA;v115@9gzhglBtR4C8ilwwR4E8g0ywF8i0BtB8JeAgWGAq+T?WCa+AAA;v115@9gi0zhR4C8g0RpywE8RpglwwF8ilR4B8JeAgWGAMHO?MCKNBAA;v115@9gi0RpBtR4C8g0ilR4E8glywF8RpwwBtB8JeAgWGAU?NUPCvXBAA
SJLOTZI,5,TILJSO;TILJSZ,Z;O,v115@9gi0RpQ4ywC8g0RpR4wwE8ilQ4F8glzhB8JeAgWGAp?yytC0/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gzhRpywC8hlRpR4E8glg0R4F8gli0wwB8JeAgWGAK?NMgCU+AAA;v115@9gi0zhR4C8g0RpywE8RpglwwF8ilR4B8JeAgWGAMHO?MCKNBAA
SJOLTZI,3,TILJSO;TILJSZ,Z;O,v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gzhRpywC8hlRpR4E8glg0R4F8gli0wwB8JeAgWGAK?NMgCU+AAA
SOJLTZI,3,TILJSO;TILJSZ,Z;O,v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gzhRpywC8hlRpR4E8glg0R4F8gli0wwB8JeAgWGAK?NMgCU+AAA
OSJLTZI,3,TILJSO;TILJSZ,Z;O,v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gzhRpywC8hlRpR4E8glg0R4F8gli0wwB8JeAgWGAK?NMgCU+AAA
OSJLTIZ,5,TILJSO;TILJSZ,Z;O,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gzhh0ywC8hlg0BtwwE8glg0R4F8glR4BtB8JeAgWG?AziPFDU+AAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gzhRpywC8hlRpR4E8glg0R4F8gli0wwB8JeAgWGAK?NMgCU+AAA
SOJLTIZ,5,TILJSO;TILJSZ,Z;O,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gzhh0ywC8hlg0BtwwE8glg0R4F8glR4BtB8JeAgWG?AziPFDU+AAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gzhRpywC8hlRpR4E8glg0R4F8gli0wwB8JeAgWGAK?NMgCU+AAA
SJOLTIZ,5,TILJSO;TILJSZ,Z;O,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gzhh0ywC8hlg0BtwwE8glg0R4F8glR4BtB8JeAgWG?AziPFDU+AAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gzhRpywC8hlRpR4E8glg0R4F8gli0wwB8JeAgWGAK?NMgCU+AAA
SITZOJL,5,TILJSO;TIJSZO;TILJSZ,Z;L;O,v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gi0whilR4C8g0whglAtR4E8whBtwwF8whAtywB8Je?AgWGA0nltCs/AAA;v115@9gi0BtzhC8g0wwBtRpE8xwR4F8wwR4RpB8JeAgWGAz?+aFDp/AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gi0BtRpR4C8g0wwBtR4E8xwRpF8wwzhB8JeAgWGAp?+jFDKHBAA
SJLOTIZ,7,TILJSO;TILJSZ,Z;O,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gi0RpQ4ywC8g0RpR4wwE8ilQ4F8glzhB8JeAgWGAp?yytC0/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gzhh0ywC8hlg0BtwwE8glg0R4F8glR4BtB8JeAgWG?AziPFDU+AAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gzhRpywC8hlRpR4E8glg0R4F8gli0wwB8JeAgWGAK?NMgCU+AAA;v115@9gi0zhR4C8g0RpywE8RpglwwF8ilR4B8JeAgWGAMHO?MCKNBAA
SITOZJL,6,TILJSO;TIJSZO;TILJSZ;TILJZO,Z;L;O;S,v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gi0whilR4C8g0whglAtR4E8whBtwwF8whAtywB8Je?AgWGA0nltCs/AAA;v115@9gi0ilywC8g0glAtRpwwE8BtRpF8AtzhB8JeAgWGAJ?njxCs/AAA;v115@9gi0BtzhC8g0wwBtRpE8xwR4F8wwR4RpB8JeAgWGAz?+aFDp/AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gi0BtRpR4C8g0wwBtR4E8xwRpF8wwzhB8JeAgWGAp?+jFDKHBAA
SIOTZJL,6,TILJSO;TIJSZO;TILJSZ;TILJZO,Z;L;O;S,v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gi0whilR4C8g0whglAtR4E8whBtwwF8whAtywB8Je?AgWGA0nltCs/AAA;v115@9gi0ilywC8g0glAtRpwwE8BtRpF8AtzhB8JeAgWGAJ?njxCs/AAA;v115@9gi0BtzhC8g0wwBtRpE8xwR4F8wwR4RpB8JeAgWGAz?+aFDp/AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gi0BtRpR4C8g0wwBtR4E8xwRpF8wwzhB8JeAgWGAp?+jFDKHBAA
SJLTOIZ,15,TILJSO;TLJSZO;TILJSZ;TILJZO;TIJSZO,Z;I;O;S;L,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0RpQ4ywC8g0RpR4wwE8ilQ4F8glzhB8JeAgWGAp?yytC0/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gzhh0ywC8hlg0BtwwE8glg0R4F8glR4BtB8JeAgWG?AziPFDU+AAA;v115@9gi0BtzhC8g0wwBtRpE8xwR4F8wwR4RpB8JeAgWGAz?+aFDp/AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gzhRpywC8hlRpR4E8glg0R4F8gli0wwB8JeAgWGAK?NMgCU+AAA;v115@9gi0BtzhC8g0glBtRpE8glywF8hlwwRpB8JeAgWGAs?+aFDp/AAA;v115@9gzhglBtR4C8ilwwR4E8g0ywF8i0BtB8JeAgWGAq+T?WCa+AAA;v115@9gi0zhR4C8g0RpywE8RpglwwF8ilR4B8JeAgWGAMHO?MCKNBAA;v115@9gi0RpBtR4C8g0ilR4E8glywF8RpwwBtB8JeAgWGAU?NUPCvXBAA
SOITZJL,5,TILJSO;TIJSZO;TILJSZ,Z;L;O,v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gi0whilR4C8g0whglAtR4E8whBtwwF8whAtywB8Je?AgWGA0nltCs/AAA;v115@9gi0BtzhC8g0wwBtRpE8xwR4F8wwR4RpB8JeAgWGAz?+aFDp/AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gi0BtRpR4C8g0wwBtR4E8xwRpF8wwzhB8JeAgWGAp?+jFDKHBAA
SJLTIOZ,13,TILJSO;TLJSZO;TILJSZ,Z;I;O,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0RpQ4ywC8g0RpR4wwE8ilQ4F8glzhB8JeAgWGAp?yytC0/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gzhh0ywC8hlg0BtwwE8glg0R4F8glR4BtB8JeAgWG?AziPFDU+AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gzhRpywC8hlRpR4E8glg0R4F8gli0wwB8JeAgWGAK?NMgCU+AAA;v115@9gzhglBtR4C8ilwwR4E8g0ywF8i0BtB8JeAgWGAq+T?WCa+AAA;v115@9gi0RpBtR4C8g0ilR4E8glywF8RpwwBtB8JeAgWGAU?NUPCvXBAA;v115@9gi0RpglywC8g0ilR4E8RpR4F8zhwwB8JeAgWGAJNU?PCvOBAA
OSITZJL,5,TILJSO;TIJSZO;TILJSZ,Z;L;O,v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gi0whilR4C8g0whglAtR4E8whBtwwF8whAtywB8Je?AgWGA0nltCs/AAA;v115@9gi0BtzhC8g0wwBtRpE8xwR4F8wwR4RpB8JeAgWGAz?+aFDp/AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gi0BtRpR4C8g0wwBtR4E8xwRpF8wwzhB8JeAgWGAp?+jFDKHBAA
SJLTIZO,16,TILJSO;TLJSZO;TILJSZ;TILJZO;TIJSZO,Z;I;O;S;L,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0whilR4C8g0whglAtR4E8whBtwwF8whAtywB8Je?AgWGA0nltCs/AAA;v115@9gi0RpQ4ywC8g0RpR4wwE8ilQ4F8glzhB8JeAgWGAp?yytC0/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gzhywR4C8hlh0R4E8glg0BtF8glg0wwBtB8JeAgWG?A6/rtCU+AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gzhh0ywC8hlg0BtwwE8glg0R4F8glR4BtB8JeAgWG?AziPFDU+AAA;v115@9gi0BtzhC8g0wwBtRpE8xwR4F8wwR4RpB8JeAgWGAz?+aFDp/AAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gi0BtzhC8g0glBtRpE8glywF8hlwwRpB8JeAgWGAs?+aFDp/AAA;v115@9gzhglBtR4C8ilwwR4E8g0ywF8i0BtB8JeAgWGAq+T?WCa+AAA;v115@9gzhglBtR4C8ilwwBtE8g0ywF8i0R4B8JeAgWGAquj?WCT+AAA;v115@9gi0RpBtR4C8g0ilR4E8glywF8RpwwBtB8JeAgWGAU?NUPCvXBAA;v115@9gi0whBtwwR4C8g0whglywE8whglBtF8whhlR4B8Je?AgWGAM+lPCaNBAA
OSIZTJL,2,TLJSZO;ILJSZO,I;T,v115@9gzhglh0R4C8ilg0R4E8RpBtF8Rpg0BtB8JeAgWGAv?3ntCM+AAA;v115@9gi0ilywC8g0RpBtwwE8RpR4F8glR4BtB8JeAgWGAT?njxCqCBAA
SOIZTJL,2,TLJSZO;ILJSZO,I;T,v115@9gzhglh0R4C8ilg0R4E8RpBtF8Rpg0BtB8JeAgWGAv?3ntCM+AAA;v115@9gi0ilywC8g0RpBtwwE8RpR4F8glR4BtB8JeAgWGAT?njxCqCBAA
JSLTIZO,16,TILJSO;TLJSZO;TILJSZ;TILJZO;TIJSZO,Z;I;O;S;L,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0whilR4C8g0whglAtR4E8whBtwwF8whAtywB8Je?AgWGA0nltCs/AAA;v115@9gi0RpQ4ywC8g0RpR4wwE8ilQ4F8glzhB8JeAgWGAp?yytC0/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gzhywR4C8hlh0R4E8glg0BtF8glg0wwBtB8JeAgWG?A6/rtCU+AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gzhh0ywC8hlg0BtwwE8glg0R4F8glR4BtB8JeAgWG?AziPFDU+AAA;v115@9gi0BtzhC8g0wwBtRpE8xwR4F8wwR4RpB8JeAgWGAz?+aFDp/AAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gi0BtzhC8g0glBtRpE8glywF8hlwwRpB8JeAgWGAs?+aFDp/AAA;v115@9gzhglBtR4C8ilwwR4E8g0ywF8i0BtB8JeAgWGAq+T?WCa+AAA;v115@9gzhglBtR4C8ilwwBtE8g0ywF8i0R4B8JeAgWGAquj?WCT+AAA;v115@9gi0RpBtR4C8g0ilR4E8glywF8RpwwBtB8JeAgWGAU?NUPCvXBAA;v115@9gi0whBtwwR4C8g0whglywE8whglBtF8whhlR4B8Je?AgWGAM+lPCaNBAA
SIOZTJL,3,TLJSZO;ILJSZO;TILJZO,I;T;S,v115@9gzhglh0R4C8ilg0R4E8RpBtF8Rpg0BtB8JeAgWGAv?3ntCM+AAA;v115@9gi0ilywC8g0glAtRpwwE8BtRpF8AtzhB8JeAgWGAJ?njxCs/AAA;v115@9gi0ilywC8g0RpBtwwE8RpR4F8glR4BtB8JeAgWGAT?njxCqCBAA
JSLTIOZ,13,TILJSO;TLJSZO;TILJSZ,Z;I;O,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0RpQ4ywC8g0RpR4wwE8ilQ4F8glzhB8JeAgWGAp?yytC0/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gzhh0ywC8hlg0BtwwE8glg0R4F8glR4BtB8JeAgWG?AziPFDU+AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gzhRpywC8hlRpR4E8glg0R4F8gli0wwB8JeAgWGAK?NMgCU+AAA;v115@9gzhglBtR4C8ilwwR4E8g0ywF8i0BtB8JeAgWGAq+T?WCa+AAA;v115@9gi0RpBtR4C8g0ilR4E8glywF8RpwwBtB8JeAgWGAU?NUPCvXBAA;v115@9gi0RpglywC8g0ilR4E8RpR4F8zhwwB8JeAgWGAJNU?PCvOBAA
SIZOTJL,2,ILJSZO;TILJZO,T;S,v115@9gzhglh0R4C8ilg0R4E8RpBtF8Rpg0BtB8JeAgWGAv?3ntCM+AAA;v115@9gi0ilywC8g0glAtRpwwE8BtRpF8AtzhB8JeAgWGAJ?njxCs/AAA
SIZTOJL,7,TILJSO;TIJSZO;TILJSZ,Z;L;O,v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0whilR4C8g0whglAtR4E8whBtwwF8whAtywB8Je?AgWGA0nltCs/AAA;v115@9gi0zhR4C8g0wwRpR4E8xwBtF8wwRpBtB8JeAgWGA6?+ytCp/AAA;v115@9gi0BtzhC8g0wwBtRpE8xwR4F8wwR4RpB8JeAgWGAz?+aFDp/AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gi0BtRpR4C8g0wwBtR4E8xwRpF8wwzhB8JeAgWGAp?+jFDKHBAA
JSLTOIZ,15,TILJSO;TLJSZO;TILJSZ;TILJZO;TIJSZO,Z;I;O;S;L,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0RpQ4ywC8g0RpR4wwE8ilQ4F8glzhB8JeAgWGAp?yytC0/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gzhh0ywC8hlg0BtwwE8glg0R4F8glR4BtB8JeAgWG?AziPFDU+AAA;v115@9gi0BtzhC8g0wwBtRpE8xwR4F8wwR4RpB8JeAgWGAz?+aFDp/AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gzhRpywC8hlRpR4E8glg0R4F8gli0wwB8JeAgWGAK?NMgCU+AAA;v115@9gi0BtzhC8g0glBtRpE8glywF8hlwwRpB8JeAgWGAs?+aFDp/AAA;v115@9gzhglBtR4C8ilwwR4E8g0ywF8i0BtB8JeAgWGAq+T?WCa+AAA;v115@9gi0zhR4C8g0RpywE8RpglwwF8ilR4B8JeAgWGAMHO?MCKNBAA;v115@9gi0RpBtR4C8g0ilR4E8glywF8RpwwBtB8JeAgWGAU?NUPCvXBAA
SIZTJOL,7,TILJSO;TIJSZO;TILJSZ,Z;L;O,v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0whilR4C8g0whglAtR4E8whBtwwF8whAtywB8Je?AgWGA0nltCs/AAA;v115@9gi0zhR4C8g0wwRpR4E8xwBtF8wwRpBtB8JeAgWGA6?+ytCp/AAA;v115@9gi0BtzhC8g0wwBtRpE8xwR4F8wwR4RpB8JeAgWGAz?+aFDp/AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gzhQ4glywC8BtR4h0E8BtQ4g0F8ilg0wwB8JeAgWG?AqHUWCU+AAA;v115@9gi0BtRpR4C8g0wwBtR4E8xwRpF8wwzhB8JeAgWGAp?+jFDKHBAA
JSLOTIZ,7,TILJSO;TILJSZ,Z;O,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gi0RpQ4ywC8g0RpR4wwE8ilQ4F8glzhB8JeAgWGAp?yytC0/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gzhh0ywC8hlg0BtwwE8glg0R4F8glR4BtB8JeAgWG?AziPFDU+AAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gzhRpywC8hlRpR4E8glg0R4F8gli0wwB8JeAgWGAK?NMgCU+AAA;v115@9gi0zhR4C8g0RpywE8RpglwwF8ilR4B8JeAgWGAMHO?MCKNBAA
