ツモ,対応地形数,使用ミノ,未使用ミノ,テト譜
ITOLSZJ,3,TILSZO,J,v115@9gRpwhQ4BtywA8RpwhR4BtwwD8whilF8whglQ4E8Je?AgWGAMujFDvOBAA;v115@9gRpBtywR4A8RpilwwR4D8zhF8glBtE8JeAgWGApyb?gC0XBAA;v115@9gRpglQ4BtywA8RpglR4BtwwD8zhF8hlQ4E8JeAgWG?ApyjFDvOBAA
OSLJITZ,5,TILJSO;TILSZO;TIJSZO,Z;J;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpwhwwilR4A8Rpwhi0R4D8whxwg0F8whwwglE8Je?AgWGAJtHgC0CBAA;v115@9gRpBtywR4A8RpzhR4D8g0BtwwF8i0E8JeAgWGAK9C?MC6OBAA;v115@9gRpBtywR4A8RpzhR4D8ilwwF8glBtE8JeAgWGAM9C?MC0XBAA
ITLOSZJ,3,TILSZO,J,v115@9gRpwhQ4BtywA8RpwhR4BtwwD8whilF8whglQ4E8Je?AgWGAMujFDvOBAA;v115@9gRpBtywR4A8RpilwwR4D8zhF8glBtE8JeAgWGApyb?gC0XBAA;v115@9gRpglQ4BtywA8RpglR4BtwwD8zhF8hlQ4E8JeAgWG?ApyjFDvOBAA
SOLJITZ,5,TILJSO;TILSZO;TIJSZO,Z;J;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpwhwwilR4A8Rpwhi0R4D8whxwg0F8whwwglE8Je?AgWGAJtHgC0CBAA;v115@9gRpBtywR4A8RpzhR4D8g0BtwwF8i0E8JeAgWGAK9C?MC6OBAA;v115@9gRpBtywR4A8RpzhR4D8ilwwF8glBtE8JeAgWGAM9C?MC0XBAA
ITOSJZL,8,TILJSO;TILSZO;TIJSZO,Z;J;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpzhywA8RpilR4wwD8BtR4F8glBtE8JeAgWGAaNM?gCU+AAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA;v115@9gRpwhwwilR4A8Rpwhi0R4D8whxwg0F8whwwglE8Je?AgWGAJtHgC0CBAA;v115@9gzhilR4A8i0wwRpR4D8xwRpF8g0wwglE8JeAgWGAv?untCM+AAA;v115@9gRpilAtywA8RpQ4zhwwD8R4BtF8glQ4AtE8JeAgWG?ATuKxC6CBAA;v115@9gi0wwilR4A8zhRpR4D8xwRpF8g0wwglE8JeAgWGAP?d9wCs/AAA
ITLSOZJ,3,TILSZO,J,v115@9gRpwhQ4BtywA8RpwhR4BtwwD8whilF8whglQ4E8Je?AgWGAMujFDvOBAA;v115@9gRpBtywR4A8RpilwwR4D8zhF8glBtE8JeAgWGApyb?gC0XBAA;v115@9gRpglQ4BtywA8RpglR4BtwwD8zhF8hlQ4E8JeAgWG?ApyjFDvOBAA
IJTOZSL,3,TILJSO;TIJSZO,Z;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA
ITLSZOJ,4,TILSZO;TILJSZ,J;O,v115@9gzhilR4A8i0wwglAtR4D8xwBtF8g0wwAtE8JeAgWG?A6untCM+AAA;v115@9gRpwhQ4BtywA8RpwhR4BtwwD8whilF8whglQ4E8Je?AgWGAMujFDvOBAA;v115@9gRpBtywR4A8RpilwwR4D8zhF8glBtE8JeAgWGApyb?gC0XBAA;v115@9gRpglQ4BtywA8RpglR4BtwwD8zhF8hlQ4E8JeAgWG?ApyjFDvOBAA
ITSOJZL,8,TILJSO;TILSZO;TIJSZO,Z;J;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpzhywA8RpilR4wwD8BtR4F8glBtE8JeAgWGAaNM?gCU+AAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA;v115@9gRpwhwwilR4A8Rpwhi0R4D8whxwg0F8whwwglE8Je?AgWGAJtHgC0CBAA;v115@9gzhilR4A8i0wwRpR4D8xwRpF8g0wwglE8JeAgWGAv?untCM+AAA;v115@9gRpilAtywA8RpQ4zhwwD8R4BtF8glQ4AtE8JeAgWG?ATuKxC6CBAA;v115@9gi0wwilR4A8zhRpR4D8xwRpF8g0wwglE8JeAgWGAP?d9wCs/AAA
ITSJOZL,6,TILJSO;TILSZO;TIJSZO,Z;J;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpzhywA8RpilR4wwD8BtR4F8glBtE8JeAgWGAaNM?gCU+AAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA;v115@9gRpwhwwilR4A8Rpwhi0R4D8whxwg0F8whwwglE8Je?AgWGAJtHgC0CBAA;v115@9gRpilAtywA8RpQ4zhwwD8R4BtF8glQ4AtE8JeAgWG?ATuKxC6CBAA
ITLSZJO,3,TILSZO;TILJSZ,J;O,v115@9gzhilR4A8i0wwglAtR4D8xwBtF8g0wwAtE8JeAgWG?A6untCM+AAA;v115@9gRpwhQ4BtywA8RpwhR4BtwwD8whilF8whglQ4E8Je?AgWGAMujFDvOBAA;v115@9gRpglQ4BtywA8RpglR4BtwwD8zhF8hlQ4E8JeAgWG?ApyjFDvOBAA
ITLZSJO,4,TILSZO;TILJSZ;TILJZO,J;O;S,v115@9gzhilR4A8i0wwglAtR4D8xwBtF8g0wwAtE8JeAgWG?A6untCM+AAA;v115@9gRph0wwzhA8Rpg0xwilD8BtwwglF8g0BtE8JeAgWG?A6CmPCP+AAA;v115@9gRpwhQ4BtywA8RpwhR4BtwwD8whilF8whglQ4E8Je?AgWGAMujFDvOBAA;v115@9gRpglQ4BtywA8RpglR4BtwwD8zhF8hlQ4E8JeAgWG?ApyjFDvOBAA
ITSJZOL,3,TILJSO;TIJSZO,Z;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA
ITSJZLO,4,TILJSO;TILJSZ;TIJSZO,Z;O;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA;v115@9gzhilR4A8i0wwglAtR4D8xwBtF8g0wwAtE8JeAgWG?A6untCM+AAA
IJOTZSL,3,TILJSO;TIJSZO,Z;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA
ITSZJLO,5,TILJSO;TLJSZO;TILJSZ;TIJSZO,Z;I;O;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRph0ilR4A8Rpg0wwglAtR4D8xwBtF8g0wwAtE8Je?AgWGA6untCvCBAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA;v115@9gzhilR4A8i0wwglAtR4D8xwBtF8g0wwAtE8JeAgWG?A6untCM+AAA
ITSZJOL,6,TILJSO;TLJSZO;TILSZO;TILJSZ;TIJSZO,Z;I;J;O;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRph0ilR4A8Rpg0wwglAtR4D8xwBtF8g0wwAtE8Je?AgWGA6untCvCBAA;v115@9gRpzhywA8RpilR4wwD8BtR4F8glBtE8JeAgWGAaNM?gCU+AAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA;v115@9gzhilR4A8i0wwglAtR4D8xwBtF8g0wwAtE8JeAgWG?A6untCM+AAA
ITSZOJL,6,TILJSO;TLJSZO;TILSZO;TIJSZO,Z;I;J;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRph0ilR4A8Rpg0wwglAtR4D8xwBtF8g0wwAtE8Je?AgWGA6untCvCBAA;v115@9gRpzhywA8RpilR4wwD8BtR4F8glBtE8JeAgWGAaNM?gCU+AAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA;v115@9gRpilAtywA8RpQ4zhwwD8R4BtF8glQ4AtE8JeAgWG?ATuKxC6CBAA
ITSOZJL,7,TILJSO;TLJSZO;TILSZO;TIJSZO,Z;I;J;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRph0ilR4A8Rpg0wwglAtR4D8xwBtF8g0wwAtE8Je?AgWGA6untCvCBAA;v115@9gRpzhywA8RpilR4wwD8BtR4F8glBtE8JeAgWGAaNM?gCU+AAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA;v115@9gRpilAtywA8RpQ4zhwwD8R4BtF8glQ4AtE8JeAgWG?ATuKxC6CBAA;v115@9gi0wwilR4A8zhRpR4D8xwRpF8g0wwglE8JeAgWGAP?d9wCs/AAA
ITOSZJL,7,TILJSO;TLJSZO;TILSZO;TIJSZO,Z;I;J;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRph0ilR4A8Rpg0wwglAtR4D8xwBtF8g0wwAtE8Je?AgWGA6untCvCBAA;v115@9gRpzhywA8RpilR4wwD8BtR4F8glBtE8JeAgWGAaNM?gCU+AAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA;v115@9gRpilAtywA8RpQ4zhwwD8R4BtF8glQ4AtE8JeAgWG?ATuKxC6CBAA;v115@9gi0wwilR4A8zhRpR4D8xwRpF8g0wwglE8JeAgWGAP?d9wCs/AAA
IOTSZJL,8,TILJSO;TILSZO;TLJSZO;TIJSZO,Z;J;I;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRph0ilR4A8Rpg0wwglAtR4D8xwBtF8g0wwAtE8Je?AgWGA6untCvCBAA;v115@9gilzhR4A8glywRpR4D8BtRpF8wwBtE8JeAgWGAaH+?tCpCBAA;v115@9gRpzhywA8RpilR4wwD8BtR4F8glBtE8JeAgWGAaNM?gCU+AAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA;v115@9gRpilAtywA8RpQ4zhwwD8R4BtF8glQ4AtE8JeAgWG?ATuKxC6CBAA;v115@9gi0wwilR4A8zhRpR4D8xwRpF8g0wwglE8JeAgWGAP?d9wCs/AAA
OITSZJL,8,TILJSO;TILSZO;TLJSZO;TIJSZO,Z;J;I;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRph0ilR4A8Rpg0wwglAtR4D8xwBtF8g0wwAtE8Je?AgWGA6untCvCBAA;v115@9gilzhR4A8glywRpR4D8BtRpF8wwBtE8JeAgWGAaH+?tCpCBAA;v115@9gRpzhywA8RpilR4wwD8BtR4F8glBtE8JeAgWGAaNM?gCU+AAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA;v115@9gRpilAtywA8RpQ4zhwwD8R4BtF8glQ4AtE8JeAgWG?ATuKxC6CBAA;v115@9gi0wwilR4A8zhRpR4D8xwRpF8g0wwglE8JeAgWGAP?d9wCs/AAA
IOJTZSL,3,TILJSO;TIJSZO,Z;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA
OIJTZSL,3,TILJSO;TIJSZO,Z;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA
ITLZSOJ,5,TILSZO;TILJSZ;TILJZO,J;O;S,v115@9gzhilR4A8i0wwglAtR4D8xwBtF8g0wwAtE8JeAgWG?A6untCM+AAA;v115@9gRph0wwzhA8Rpg0xwilD8BtwwglF8g0BtE8JeAgWG?A6CmPCP+AAA;v115@9gRpwhQ4BtywA8RpwhR4BtwwD8whilF8whglQ4E8Je?AgWGAMujFDvOBAA;v115@9gRpBtywR4A8RpilwwR4D8zhF8glBtE8JeAgWGApyb?gC0XBAA;v115@9gRpglQ4BtywA8RpglR4BtwwD8zhF8hlQ4E8JeAgWG?ApyjFDvOBAA
ITLZOSJ,5,TILSZO;TILJSZ;TILJZO,J;O;S,v115@9gzhilR4A8i0wwglAtR4D8xwBtF8g0wwAtE8JeAgWG?A6untCM+AAA;v115@9gRph0wwzhA8Rpg0xwilD8BtwwglF8g0BtE8JeAgWG?A6CmPCP+AAA;v115@9gRpwhQ4BtywA8RpwhR4BtwwD8whilF8whglQ4E8Je?AgWGAMujFDvOBAA;v115@9gRpBtywR4A8RpilwwR4D8zhF8glBtE8JeAgWGApyb?gC0XBAA;v115@9gRpglQ4BtywA8RpglR4BtwwD8zhF8hlQ4E8JeAgWG?ApyjFDvOBAA
OIJZTSL,4,TILSZO;TILJSO;TIJSZO,J;Z;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gilzhR4A8glywRpR4D8BtRpF8wwBtE8JeAgWGAaH+?tCpCBAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA
ITLOZSJ,4,TILSZO;TILJZO,J;S,v115@9gRph0wwzhA8Rpg0xwilD8BtwwglF8g0BtE8JeAgWG?A6CmPCP+AAA;v115@9gRpwhQ4BtywA8RpwhR4BtwwD8whilF8whglQ4E8Je?AgWGAMujFDvOBAA;v115@9gRpBtywR4A8RpilwwR4D8zhF8glBtE8JeAgWGApyb?gC0XBAA;v115@9gRpglQ4BtywA8RpglR4BtwwD8zhF8hlQ4E8JeAgWG?ApyjFDvOBAA
IOJZTSL,4,TILSZO;TILJSO;TIJSZO,J;Z;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gilzhR4A8glywRpR4D8BtRpF8wwBtE8JeAgWGAaH+?tCpCBAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA
ITOLZSJ,4,TILSZO;TILJZO,J;S,v115@9gRph0wwzhA8Rpg0xwilD8BtwwglF8g0BtE8JeAgWG?A6CmPCP+AAA;v115@9gRpwhQ4BtywA8RpwhR4BtwwD8whilF8whglQ4E8Je?AgWGAMujFDvOBAA;v115@9gRpBtywR4A8RpilwwR4D8zhF8glBtE8JeAgWGApyb?gC0XBAA;v115@9gRpglQ4BtywA8RpglR4BtwwD8zhF8hlQ4E8JeAgWG?ApyjFDvOBAA
IOTLZSJ,4,TILSZO;TILJZO,J;S,v115@9gRph0wwzhA8Rpg0xwilD8BtwwglF8g0BtE8JeAgWG?A6CmPCP+AAA;v115@9gRpwhQ4BtywA8RpwhR4BtwwD8whilF8whglQ4E8Je?AgWGAMujFDvOBAA;v115@9gRpBtywR4A8RpilwwR4D8zhF8glBtE8JeAgWGApyb?gC0XBAA;v115@9gRpglQ4BtywA8RpglR4BtwwD8zhF8hlQ4E8JeAgWG?ApyjFDvOBAA
IJOZTSL,3,TILJSO;TIJSZO,Z;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA
IJZOTSL,3,TILJSO;TIJSZO,Z;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA
OITLZSJ,4,TILSZO;TILJZO,J;S,v115@9gRph0wwzhA8Rpg0xwilD8BtwwglF8g0BtE8JeAgWG?A6CmPCP+AAA;v115@9gRpwhQ4BtywA8RpwhR4BtwwD8whilF8whglQ4E8Je?AgWGAMujFDvOBAA;v115@9gRpBtywR4A8RpilwwR4D8zhF8glBtE8JeAgWGApyb?gC0XBAA;v115@9gRpglQ4BtywA8RpglR4BtwwD8zhF8hlQ4E8JeAgWG?ApyjFDvOBAA
OITZLSJ,6,TILSZO;TLJSZO;TILJZO,J;I;S,v115@9gRph0ilR4A8Rpg0wwglAtR4D8xwBtF8g0wwAtE8Je?AgWGA6untCvCBAA;v115@9gilzhR4A8glywRpR4D8BtRpF8wwBtE8JeAgWGAaH+?tCpCBAA;v115@9gRph0wwzhA8Rpg0xwilD8BtwwglF8g0BtE8JeAgWG?A6CmPCP+AAA;v115@9gRpwhQ4BtywA8RpwhR4BtwwD8whilF8whglQ4E8Je?AgWGAMujFDvOBAA;v115@9gRpBtywR4A8RpilwwR4D8zhF8glBtE8JeAgWGApyb?gC0XBAA;v115@9gRpglQ4BtywA8RpglR4BtwwD8zhF8hlQ4E8JeAgWG?ApyjFDvOBAA
IOTZLSJ,6,TILSZO;TLJSZO;TILJZO,J;I;S,v115@9gRph0ilR4A8Rpg0wwglAtR4D8xwBtF8g0wwAtE8Je?AgWGA6untCvCBAA;v115@9gilzhR4A8glywRpR4D8BtRpF8wwBtE8JeAgWGAaH+?tCpCBAA;v115@9gRph0wwzhA8Rpg0xwilD8BtwwglF8g0BtE8JeAgWG?A6CmPCP+AAA;v115@9gRpwhQ4BtywA8RpwhR4BtwwD8whilF8whglQ4E8Je?AgWGAMujFDvOBAA;v115@9gRpBtywR4A8RpilwwR4D8zhF8glBtE8JeAgWGApyb?gC0XBAA;v115@9gRpglQ4BtywA8RpglR4BtwwD8zhF8hlQ4E8JeAgWG?ApyjFDvOBAA
IJZTOSL,3,TILJSO;TIJSZO,Z;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA
IJZTSOL,3,TILJSO;TIJSZO,Z;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA
ITOZLSJ,6,TILSZO;TLJSZO;TILJSZ;TILJZO,J;I;O;S,v115@9gRph0ilR4A8Rpg0wwglAtR4D8xwBtF8g0wwAtE8Je?AgWGA6untCvCBAA;v115@9gzhilR4A8i0wwglAtR4D8xwBtF8g0wwAtE8JeAgWG?A6untCM+AAA;v115@9gRph0wwzhA8Rpg0xwilD8BtwwglF8g0BtE8JeAgWG?A6CmPCP+AAA;v115@9gRpwhQ4BtywA8RpwhR4BtwwD8whilF8whglQ4E8Je?AgWGAMujFDvOBAA;v115@9gRpBtywR4A8RpilwwR4D8zhF8glBtE8JeAgWGApyb?gC0XBAA;v115@9gRpglQ4BtywA8RpglR4BtwwD8zhF8hlQ4E8JeAgWG?ApyjFDvOBAA
IJZTSLO,3,TILJSO;TIJSZO,Z;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA
OITZSJL,6,TILSZO;TILJSO;TLJSZO;TIJSZO,J;Z;I;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRph0ilR4A8Rpg0wwglAtR4D8xwBtF8g0wwAtE8Je?AgWGA6untCvCBAA;v115@9gilzhR4A8glywRpR4D8BtRpF8wwBtE8JeAgWGAaH+?tCpCBAA;v115@9gRpzhywA8RpilR4wwD8BtR4F8glBtE8JeAgWGAaNM?gCU+AAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA
SLOJITZ,5,TILJSO;TILSZO;TIJSZO,Z;J;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpwhwwilR4A8Rpwhi0R4D8whxwg0F8whwwglE8Je?AgWGAJtHgC0CBAA;v115@9gRpBtywR4A8RpzhR4D8g0BtwwF8i0E8JeAgWGAK9C?MC6OBAA;v115@9gRpBtywR4A8RpzhR4D8ilwwF8glBtE8JeAgWGAM9C?MC0XBAA
IOTZSJL,6,TILSZO;TILJSO;TLJSZO;TIJSZO,J;Z;I;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRph0ilR4A8Rpg0wwglAtR4D8xwBtF8g0wwAtE8Je?AgWGA6untCvCBAA;v115@9gilzhR4A8glywRpR4D8BtRpF8wwBtE8JeAgWGAaH+?tCpCBAA;v115@9gRpzhywA8RpilR4wwD8BtR4F8glBtE8JeAgWGAaNM?gCU+AAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA
ITZOLSJ,6,TILSZO;TLJSZO;TILJSZ;TILJZO,J;I;O;S,v115@9gRph0ilR4A8Rpg0wwglAtR4D8xwBtF8g0wwAtE8Je?AgWGA6untCvCBAA;v115@9gzhilR4A8i0wwglAtR4D8xwBtF8g0wwAtE8JeAgWG?A6untCM+AAA;v115@9gRph0wwzhA8Rpg0xwilD8BtwwglF8g0BtE8JeAgWG?A6CmPCP+AAA;v115@9gRpwhQ4BtywA8RpwhR4BtwwD8whilF8whglQ4E8Je?AgWGAMujFDvOBAA;v115@9gRpBtywR4A8RpilwwR4D8zhF8glBtE8JeAgWGApyb?gC0XBAA;v115@9gRpglQ4BtywA8RpglR4BtwwD8zhF8hlQ4E8JeAgWG?ApyjFDvOBAA
ITOZSJL,5,TILJSO;TLJSZO;TILSZO;TIJSZO,Z;I;J;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRph0ilR4A8Rpg0wwglAtR4D8xwBtF8g0wwAtE8Je?AgWGA6untCvCBAA;v115@9gRpzhywA8RpilR4wwD8BtR4F8glBtE8JeAgWGAaNM?gCU+AAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA
IZJTSLO,3,TILJSO;TIJSZO,Z;L,v115@9gRpwhhlh0R4A8Rpwhwwglg0R4D8whxwg0F8whwwgl?E8JeAgWGAUujPCMHBAA;v115@9gRphlwhh0R4A8Rpwwglwhg0R4D8xwwhg0F8wwglwh?E8JeAgWGAp+jPCMHBAA;v115@9gRpBtywR4A8Rpg0BtwwR4D8zhF8i0E8JeAgWGApvb?gC6OBAA
